transaction_id,amount,payment_method,failure_reason,customer_id,customer_transaction_count,customer_success_rate,customer_failure_rate,customer_total_spend,average_order_value,previous_retry_count,time_since_last_success,hour_of_day,day_of_week,merchant_success_rate,payment_method_success_rate,recent_failure_rate,recoverable,recovery_probability
tx_007443,42004380,card,temporary_timeout,cust_00463,20,0.85,0.15,209450.2,10472.51,0,168,14,6,0.9009,0.969,0.2042,0,0.4771
tx_007444,36613410,wallet,gateway_degradation,cust_00301,7,0.8571,0.1429,163303.54,23329.08,3,172,3,3,0.9009,0.9274,0.0822,0,0.447
tx_007445,22812261,emi,network_error,cust_00054,15,0.6,0.4,138935.69,9262.38,1,7,4,4,0.9009,0.8416,0.3215,1,0.3265
tx_007446,46222897,netbanking,user_cancelled,cust_00146,33,0.9394,0.0606,212857.21,6450.22,5,113,10,3,0.9009,0.819,0.0872,0,0.1009
tx_007447,10973692,upi,user_cancelled,cust_00236,51,0.6863,0.3137,248678.09,4876.04,2,86,6,3,0.9009,0.8039,0.3881,0,0.0615
tx_007448,31156306,emi,temporary_timeout,cust_00076,50,0.38,0.62,35514.73,710.29,2,19,6,4,0.9009,0.8416,0.6858,1,0.35
tx_007449,21640695,upi,insufficient_funds,cust_00450,14,0.7857,0.2143,71457.09,5104.08,4,150,11,0,0.9009,0.8039,0.2978,0,0.2307
tx_007450,4269129,wallet,card_declined,cust_00214,54,0.1296,0.8704,155663.49,2882.66,4,42,4,5,0.9009,0.9274,0.7207,1,0.02
tx_007451,5579737,upi,network_error,cust_00362,15,0.8,0.2,120411.6,8027.44,3,137,8,3,0.9009,0.8039,0.3047,0,0.5884
tx_007452,32920498,netbanking,temporary_timeout,cust_00395,5,1.0,0.0,247601.92,49520.38,2,72,17,5,0.9009,0.819,0.0,1,0.5671
tx_007453,40429821,netbanking,user_cancelled,cust_00089,28,0.8571,0.1429,5776.43,206.3,4,21,22,5,0.9009,0.819,0.106,0,0.0339
tx_007454,16139496,wallet,gateway_degradation,cust_00072,27,0.5926,0.4074,231926.86,8589.88,5,23,23,0,0.9009,0.9274,0.4784,0,0.4202
tx_007455,1590244,card,user_cancelled,cust_00189,44,0.8636,0.1364,135112.1,3070.73,3,66,13,2,0.9009,0.969,0.1191,0,0.0734
tx_007456,40009001,netbanking,gateway_degradation,cust_00202,6,0.8333,0.1667,183237.17,30539.53,1,21,2,3,0.9009,0.819,0.2185,0,0.3699
tx_007457,48213976,emi,gateway_degradation,cust_00348,53,0.5472,0.4528,49853.56,940.63,2,59,3,1,0.9009,0.8416,0.5586,0,0.3001
tx_007458,24404112,netbanking,temporary_timeout,cust_00403,16,0.3125,0.6875,206739.57,12921.22,5,136,23,2,0.9009,0.819,0.7059,0,0.395
tx_007459,8919546,netbanking,user_cancelled,cust_00060,14,0.5,0.5,129955.16,9282.51,1,160,17,2,0.9009,0.819,0.3861,0,0.02
tx_007460,3264179,emi,temporary_timeout,cust_00033,23,0.5217,0.4783,175076.93,7612.04,1,163,6,5,0.9009,0.8416,0.4247,1,0.3505
tx_007461,37434656,wallet,authentication_failed,cust_00278,46,0.9565,0.0435,189726.35,4124.49,5,102,5,6,0.9009,0.9274,0.1525,1,0.3092
tx_007462,28381135,emi,gateway_degradation,cust_00341,45,0.9333,0.0667,75968.83,1688.2,4,119,13,6,0.9009,0.8416,0.0502,1,0.4204
tx_007463,5628281,upi,user_cancelled,cust_00407,36,0.8889,0.1111,161749.55,4493.04,2,161,9,5,0.9009,0.8039,0.1513,0,0.1282
tx_007464,16403570,emi,insufficient_funds,cust_00061,3,0.6667,0.3333,165584.49,55194.83,2,139,22,6,0.9009,0.8416,0.4821,0,0.1008
tx_007465,25523840,netbanking,network_error,cust_00152,36,1.0,0.0,196128.2,5448.01,4,83,11,5,0.9009,0.819,0.1929,0,0.4799
tx_007466,1902873,emi,temporary_timeout,cust_00354,19,0.2105,0.7895,80462.54,4234.87,0,112,3,1,0.9009,0.8416,0.7143,1,0.35
tx_007467,42365294,upi,insufficient_funds,cust_00135,41,0.9756,0.0244,209305.7,5105.02,0,51,20,0,0.9009,0.8039,0.0918,1,0.4081
tx_007468,44295743,emi,authentication_failed,cust_00214,54,0.1296,0.8704,155663.49,2882.66,2,42,14,6,0.9009,0.8416,0.8802,0,0.175
tx_007469,44052561,card,gateway_degradation,cust_00198,26,0.1154,0.8846,175906.85,6765.65,2,50,22,2,0.9009,0.969,0.9758,0,0.26
tx_007470,31344231,emi,user_cancelled,cust_00232,14,0.9286,0.0714,163533.08,11680.93,5,106,6,4,0.9009,0.8416,0.0,0,0.0694
tx_007471,28213750,netbanking,temporary_timeout,cust_00201,18,0.4444,0.5556,195610.29,10867.24,4,173,3,2,0.9009,0.819,0.4056,0,0.395
tx_007472,1336579,netbanking,temporary_timeout,cust_00273,43,0.2326,0.7674,148844.62,3461.5,0,10,18,4,0.9009,0.819,0.8021,0,0.395
tx_007473,28634073,card,card_declined,cust_00245,28,0.75,0.25,75866.86,2709.53,5,38,7,1,0.9009,0.969,0.2009,0,0.02
tx_007474,39568724,emi,temporary_timeout,cust_00480,34,0.8824,0.1176,38823.66,1141.87,4,9,15,3,0.9009,0.8416,0.0,0,0.4527
tx_007475,40293098,netbanking,card_declined,cust_00397,12,0.9167,0.0833,243911.11,20325.93,1,157,21,1,0.9009,0.819,0.016,1,0.1233
tx_007476,3609083,upi,user_cancelled,cust_00166,57,0.8947,0.1053,184308.07,3233.47,3,92,16,5,0.9009,0.8039,0.1088,0,0.1441
tx_007477,14987303,upi,gateway_degradation,cust_00256,42,0.8571,0.1429,60788.91,1447.35,2,112,1,6,0.9009,0.8039,0.1533,0,0.5632
tx_007478,3256416,netbanking,user_cancelled,cust_00385,31,0.871,0.129,629.43,20.3,4,10,10,3,0.9009,0.819,0.2278,0,0.0425
tx_007479,47855525,netbanking,user_cancelled,cust_00153,52,0.9423,0.0577,36710.0,705.96,3,103,8,4,0.9009,0.819,0.0,0,0.1166
tx_007480,30884432,emi,card_declined,cust_00138,16,0.5625,0.4375,36183.96,2261.5,3,44,17,1,0.9009,0.8416,0.3629,0,0.02
tx_007481,22038271,emi,temporary_timeout,cust_00005,7,0.5714,0.4286,16422.41,2346.06,3,100,11,6,0.9009,0.8416,0.2624,1,0.3513
tx_007482,17284355,card,card_declined,cust_00320,49,0.7143,0.2857,33372.83,681.08,4,78,5,2,0.9009,0.969,0.252,0,0.02
tx_007483,31907865,emi,temporary_timeout,cust_00013,56,0.9464,0.0536,208253.21,3718.81,1,79,1,6,0.9009,0.8416,0.0,0,0.4873
tx_007484,8833301,upi,insufficient_funds,cust_00245,28,0.75,0.25,75866.86,2709.53,3,38,13,1,0.9009,0.8039,0.2025,0,0.236
tx_007485,7857456,upi,authentication_failed,cust_00391,13,0.7692,0.2308,187691.36,14437.8,5,91,12,5,0.9009,0.8039,0.1442,0,0.3591
tx_007486,11248675,netbanking,user_cancelled,cust_00299,58,0.6034,0.3966,130742.07,2254.17,5,34,9,5,0.9009,0.819,0.3215,0,0.02
tx_007487,49414183,upi,gateway_degradation,cust_00314,39,0.6154,0.3846,112739.9,2890.77,5,75,9,2,0.9009,0.8039,0.4362,1,0.5405
tx_007488,46615389,netbanking,gateway_degradation,cust_00106,47,0.8936,0.1064,229128.83,4875.08,2,170,6,6,0.9009,0.819,0.1074,0,0.3954
tx_007489,4030786,card,card_declined,cust_00424,48,0.8958,0.1042,32449.13,676.02,1,105,7,4,0.9009,0.969,0.1582,0,0.0777
tx_007490,7035990,wallet,insufficient_funds,cust_00298,35,0.9429,0.0571,69889.28,1996.84,0,158,2,3,0.9009,0.9274,0.0,0,0.3413
tx_007491,49388286,emi,network_error,cust_00303,20,0.9,0.1,219239.34,10961.97,0,137,8,3,0.9009,0.8416,0.0217,0,0.5064
tx_007492,40409987,card,insufficient_funds,cust_00009,33,0.8485,0.1515,170920.71,5179.42,1,28,5,1,0.9009,0.969,0.0666,0,0.1669
tx_007493,19209014,upi,authentication_failed,cust_00373,14,0.7857,0.2143,28405.28,2028.95,1,119,23,2,0.9009,0.8039,0.1975,0,0.3638
tx_007494,34868653,netbanking,insufficient_funds,cust_00222,32,0.9688,0.0312,74442.33,2326.32,4,179,4,3,0.9009,0.819,0.0,1,0.1993
tx_007495,27243691,netbanking,card_declined,cust_00498,28,0.8929,0.1071,214129.14,7647.47,1,115,19,2,0.9009,0.819,0.0,0,0.1316
tx_007496,38944948,upi,authentication_failed,cust_00192,19,1.0,0.0,212643.44,11191.76,3,106,4,0,0.9009,0.8039,0.091,1,0.4225
tx_007497,9398698,card,temporary_timeout,cust_00070,46,0.9565,0.0435,50344.03,1094.44,0,105,12,2,0.9009,0.969,0.0,1,0.5014
tx_007498,29177605,card,card_declined,cust_00453,38,0.8684,0.1316,94495.13,2486.71,3,120,11,4,0.9009,0.969,0.1137,0,0.045
tx_007499,5007044,card,authentication_failed,cust_00052,16,0.875,0.125,181885.16,11367.82,3,119,8,5,0.9009,0.969,0.3353,0,0.1703
tx_007500,22954472,card,network_error,cust_00007,5,0.8,0.2,223333.72,44666.74,3,174,5,2,0.9009,0.969,0.3805,0,0.2871
tx_007501,1219886,upi,gateway_degradation,cust_00332,45,0.7333,0.2667,248345.44,5518.79,4,1,21,6,0.9009,0.8039,0.3138,1,0.5425
tx_007502,37001633,netbanking,card_declined,cust_00087,20,0.95,0.05,36396.05,1819.8,2,56,3,0,0.9009,0.819,0.1315,0,0.0456
tx_007503,40381063,upi,insufficient_funds,cust_00025,55,0.8909,0.1091,165648.17,3011.78,3,53,16,5,0.9009,0.8039,0.0751,0,0.3102
tx_007504,36166735,upi,user_cancelled,cust_00485,29,0.1379,0.8621,109741.47,3784.19,4,41,15,0,0.9009,0.8039,0.7782,0,0.06
tx_007505,45432387,upi,authentication_failed,cust_00413,39,0.8718,0.1282,80439.1,2062.54,2,154,22,4,0.9009,0.8039,0.1662,0,0.3752
tx_007506,8925861,wallet,gateway_degradation,cust_00198,26,0.1154,0.8846,175906.85,6765.65,1,50,13,6,0.9009,0.9274,0.8674,0,0.42
tx_007507,38895960,wallet,network_error,cust_00364,19,0.8947,0.1053,146697.36,7720.91,3,47,18,6,0.9009,0.9274,0.0,1,0.5614
tx_007508,48851984,card,user_cancelled,cust_00226,7,0.8571,0.1429,17258.08,2465.44,3,66,23,0,0.9009,0.969,0.3401,0,0.02
tx_007509,4623154,emi,temporary_timeout,cust_00259,54,0.1667,0.8333,213945.14,3961.95,4,139,23,2,0.9009,0.8416,0.9234,1,0.35
tx_007510,37950518,wallet,gateway_degradation,cust_00000,39,0.7949,0.2051,214720.18,5505.65,1,79,21,4,0.9009,0.9274,0.1513,1,0.4717
tx_007511,34684048,netbanking,user_cancelled,cust_00248,17,0.7059,0.2941,83606.99,4918.06,5,88,17,2,0.9009,0.819,0.1355,0,0.02
tx_007512,36105007,wallet,insufficient_funds,cust_00018,18,0.7778,0.2222,114999.49,6388.86,4,140,1,2,0.9009,0.9274,0.1837,0,0.1659
tx_007513,15886067,wallet,temporary_timeout,cust_00492,18,0.8889,0.1111,121827.01,6768.17,0,179,12,0,0.9009,0.9274,0.0897,0,0.672
tx_007514,49961473,wallet,temporary_timeout,cust_00136,40,0.875,0.125,166588.34,4164.71,4,179,16,4,0.9009,0.9274,0.0045,0,0.5867
tx_007515,3337585,emi,network_error,cust_00049,51,0.9216,0.0784,5892.21,115.53,3,79,3,1,0.9009,0.8416,0.0,0,0.3851
tx_007516,4786578,netbanking,gateway_degradation,cust_00059,10,1.0,0.0,187277.7,18727.77,5,160,9,1,0.9009,0.819,0.0,0,0.4774
tx_007517,8620098,upi,gateway_degradation,cust_00419,42,0.9762,0.0238,249170.96,5932.64,1,95,6,2,0.9009,0.8039,0.0366,1,0.6956
tx_007518,20095447,wallet,gateway_degradation,cust_00050,2,1.0,0.0,35492.15,17746.07,5,161,7,1,0.9009,0.9274,0.0,1,0.5487
tx_007519,36425952,card,user_cancelled,cust_00350,11,0.3636,0.6364,69150.56,6286.41,2,24,3,3,0.9009,0.969,0.5979,0,0.02
tx_007520,44293200,upi,card_declined,cust_00180,57,0.8421,0.1579,209847.9,3681.54,0,100,0,2,0.9009,0.8039,0.1457,0,0.1296
tx_007521,8283492,upi,gateway_degradation,cust_00350,11,0.3636,0.6364,69150.56,6286.41,2,24,6,2,0.9009,0.8039,0.6905,1,0.54
tx_007522,28014143,emi,gateway_degradation,cust_00456,30,0.6,0.4,24654.13,821.8,4,62,16,2,0.9009,0.8416,0.2991,1,0.3015
tx_007523,26103286,emi,gateway_degradation,cust_00498,28,0.8929,0.1071,214129.14,7647.47,5,115,1,4,0.9009,0.8416,0.139,0,0.3213
tx_007524,2991250,wallet,network_error,cust_00375,16,0.9375,0.0625,171697.65,10731.1,1,90,7,5,0.9009,0.9274,0.0,1,0.6134
tx_007525,5658328,netbanking,temporary_timeout,cust_00200,59,0.322,0.678,225880.3,3828.48,0,137,3,2,0.9009,0.819,0.7347,1,0.395
tx_007526,31300159,netbanking,authentication_failed,cust_00211,57,0.6667,0.3333,27765.93,487.12,0,9,1,2,0.9009,0.819,0.114,0,0.2308
tx_007527,5080877,card,card_declined,cust_00337,6,0.6667,0.3333,237540.24,39590.04,5,85,1,1,0.9009,0.969,0.3633,0,0.02
tx_007528,36580725,emi,gateway_degradation,cust_00261,54,0.7222,0.2778,90703.25,1679.69,1,177,16,0,0.9009,0.8416,0.3246,0,0.3225
tx_007529,28736195,upi,card_declined,cust_00266,51,0.7647,0.2353,184775.81,3623.06,2,127,7,3,0.9009,0.8039,0.1216,0,0.0364
tx_007530,40211489,netbanking,insufficient_funds,cust_00013,56,0.9464,0.0536,208253.21,3718.81,1,79,0,1,0.9009,0.819,0.2423,0,0.2006
tx_007531,9990492,wallet,temporary_timeout,cust_00095,18,0.8889,0.1111,93716.73,5206.48,4,9,16,1,0.9009,0.9274,0.2079,1,0.5463
tx_007532,11744849,netbanking,insufficient_funds,cust_00482,17,1.0,0.0,156684.39,9216.73,3,97,9,6,0.9009,0.819,0.0,0,0.2674
tx_007533,25589669,wallet,network_error,cust_00349,56,0.9643,0.0357,62046.75,1107.98,0,155,18,1,0.9009,0.9274,0.0,1,0.6478
tx_007534,48641820,netbanking,gateway_degradation,cust_00442,51,0.902,0.098,67950.28,1332.36,4,102,4,0,0.9009,0.819,0.0858,0,0.3722
tx_007535,40340503,emi,gateway_degradation,cust_00156,28,0.8571,0.1429,101306.58,3618.09,5,91,1,5,0.9009,0.8416,0.2034,1,0.3106
tx_007536,44367896,upi,authentication_failed,cust_00339,35,0.9714,0.0286,112683.36,3219.52,3,8,14,2,0.9009,0.8039,0.0,1,0.4955
tx_007537,11894093,wallet,gateway_degradation,cust_00080,16,0.9375,0.0625,58543.87,3658.99,0,143,10,0,0.9009,0.9274,0.1518,1,0.6068
tx_007538,22479690,upi,gateway_degradation,cust_00258,18,0.8333,0.1667,154970.21,8609.46,1,153,5,2,0.9009,0.8039,0.2753,1,0.5679
tx_007539,17550953,card,gateway_degradation,cust_00390,33,0.2727,0.7273,64734.26,1961.64,2,133,0,1,0.9009,0.969,0.5812,1,0.26
tx_007540,16301663,emi,authentication_failed,cust_00125,7,0.8571,0.1429,109757.06,15679.58,5,168,15,1,0.9009,0.8416,0.3011,1,0.2028
tx_007541,20099179,upi,temporary_timeout,cust_00369,28,0.2857,0.7143,48551.41,1733.98,2,179,2,1,0.9009,0.8039,0.7259,0,0.62
tx_007542,20884432,card,card_declined,cust_00318,6,1.0,0.0,194451.0,32408.5,4,159,0,1,0.9009,0.969,0.0,0,0.0802
tx_007543,31635458,netbanking,temporary_timeout,cust_00234,22,0.8636,0.1364,71170.11,3235.0,0,157,9,2,0.9009,0.819,0.1132,1,0.5598
tx_007544,35525613,upi,network_error,cust_00336,43,0.9535,0.0465,165157.85,3840.88,4,83,20,0,0.9009,0.8039,0.0,0,0.683
tx_007545,46226578,wallet,user_cancelled,cust_00475,8,0.25,0.75,19820.3,2477.54,1,17,16,4,0.9009,0.9274,0.7065,0,0.03
tx_007546,31715344,upi,authentication_failed,cust_00104,21,0.9048,0.0952,91914.92,4376.9,5,66,9,4,0.9009,0.8039,0.1463,0,0.3893
tx_007547,28178447,wallet,gateway_degradation,cust_00145,8,0.875,0.125,126380.48,15797.56,1,23,13,1,0.9009,0.9274,0.0,1,0.5876
tx_007548,40377878,wallet,network_error,cust_00253,52,0.9231,0.0769,38038.28,731.51,3,128,6,3,0.9009,0.9274,0.2108,1,0.4941
tx_007549,7628629,netbanking,insufficient_funds,cust_00241,44,0.9773,0.0227,10749.23,244.3,1,19,0,4,0.9009,0.819,0.0,0,0.2733
tx_007550,17013363,upi,card_declined,cust_00129,26,0.8462,0.1538,212708.15,8181.08,2,22,5,6,0.9009,0.8039,0.0045,0,0.066
tx_007551,34510331,emi,card_declined,cust_00310,51,0.6471,0.3529,101511.31,1990.42,2,67,12,4,0.9009,0.8416,0.3331,0,0.02
tx_007552,29049927,emi,gateway_degradation,cust_00410,29,0.6207,0.3793,49273.88,1699.1,1,105,3,0,0.9009,0.8416,0.5774,1,0.3005
tx_007553,18242665,netbanking,gateway_degradation,cust_00133,2,0.5,0.5,229651.25,114825.63,5,55,9,3,0.9009,0.819,0.5552,0,0.3401
tx_007554,15105634,emi,card_declined,cust_00421,7,0.8571,0.1429,201644.65,28806.38,4,104,5,2,0.9009,0.8416,0.2104,0,0.02
tx_007555,46734160,upi,card_declined,cust_00320,49,0.7143,0.2857,33372.83,681.08,5,78,18,4,0.9009,0.8039,0.3373,0,0.0231
tx_007556,9160883,emi,network_error,cust_00226,7,0.8571,0.1429,17258.08,2465.44,5,66,6,4,0.9009,0.8416,0.1724,1,0.3424
tx_007557,13296888,card,card_declined,cust_00250,15,0.8667,0.1333,60999.47,4066.63,1,58,13,1,0.9009,0.969,0.2122,0,0.095
tx_007558,11977687,netbanking,insufficient_funds,cust_00456,30,0.6,0.4,24654.13,821.8,1,62,8,3,0.9009,0.819,0.4772,0,0.1213
tx_007559,26109911,emi,insufficient_funds,cust_00460,23,0.913,0.087,133882.89,5821.0,4,7,15,0,0.9009,0.8416,0.0184,1,0.2164
tx_007560,40645887,emi,insufficient_funds,cust_00476,44,0.9545,0.0455,232705.78,5288.77,0,80,13,0,0.9009,0.8416,0.158,0,0.2907
tx_007561,16034768,card,authentication_failed,cust_00241,44,0.9773,0.0227,10749.23,244.3,1,19,8,1,0.9009,0.969,0.0816,1,0.3185
tx_007562,13225472,netbanking,card_declined,cust_00420,14,0.8571,0.1429,81322.2,5808.73,3,72,8,0,0.9009,0.819,0.1488,0,0.02
tx_007563,33557122,netbanking,insufficient_funds,cust_00290,28,0.9643,0.0357,244816.55,8743.45,2,5,1,2,0.9009,0.819,0.1648,1,0.1833
tx_007564,14688153,emi,temporary_timeout,cust_00086,29,0.1379,0.8621,36970.22,1274.84,1,107,10,2,0.9009,0.8416,0.7757,0,0.35
tx_007565,22886968,emi,insufficient_funds,cust_00257,15,0.9333,0.0667,212434.12,14162.27,5,106,11,4,0.9009,0.8416,0.1866,1,0.1735
tx_007566,4871492,netbanking,temporary_timeout,cust_00155,16,0.9375,0.0625,235178.31,14698.64,4,117,18,2,0.9009,0.819,0.0179,0,0.5054
tx_007567,44681393,upi,card_declined,cust_00193,35,0.2571,0.7429,133087.05,3802.49,3,90,19,5,0.9009,0.8039,0.8693,0,0.02
tx_007568,17295843,upi,user_cancelled,cust_00151,23,0.6087,0.3913,46291.54,2012.68,5,17,6,0,0.9009,0.8039,0.4636,0,0.0602
tx_007569,4599216,upi,card_declined,cust_00413,39,0.8718,0.1282,80439.1,2062.54,5,154,17,1,0.9009,0.8039,0.0591,0,0.0855
tx_007570,5473195,card,network_error,cust_00262,10,1.0,0.0,199903.77,19990.38,2,57,20,6,0.9009,0.969,0.0596,1,0.4382
tx_007571,28055138,wallet,card_declined,cust_00245,28,0.75,0.25,75866.86,2709.53,4,38,4,3,0.9009,0.9274,0.3422,0,0.02
tx_007572,3122399,netbanking,card_declined,cust_00093,33,0.9697,0.0303,45783.85,1387.39,1,8,2,2,0.9009,0.819,0.0,0,0.1283
tx_007573,18934501,netbanking,authentication_failed,cust_00217,37,0.8108,0.1892,59795.76,1616.1,4,121,19,1,0.9009,0.819,0.1378,0,0.2242
tx_007574,20523634,card,authentication_failed,cust_00481,10,0.9,0.1,142358.14,14235.81,1,35,17,2,0.9009,0.969,0.1602,1,0.2944
tx_007575,16987725,wallet,network_error,cust_00141,49,0.8571,0.1429,200469.71,4091.22,4,109,16,5,0.9009,0.9274,0.1015,0,0.5205
tx_007576,24518281,emi,user_cancelled,cust_00041,47,0.9149,0.0851,123750.71,2632.99,1,8,7,3,0.9009,0.8416,0.093,0,0.1248
tx_007577,17271016,card,gateway_degradation,cust_00055,19,0.6842,0.3158,202158.74,10639.93,0,149,23,2,0.9009,0.969,0.1988,0,0.2962
tx_007578,31831392,emi,insufficient_funds,cust_00078,44,0.9773,0.0227,117111.71,2661.63,0,144,1,3,0.9009,0.8416,0.0113,0,0.2846
tx_007579,28288661,card,network_error,cust_00309,23,0.8261,0.1739,183914.79,7996.3,2,105,14,5,0.9009,0.969,0.1527,0,0.3582
tx_007580,39013409,card,insufficient_funds,cust_00001,13,0.9231,0.0769,243917.78,18762.91,5,17,6,6,0.9009,0.969,0.0,0,0.1582
tx_007581,35472407,emi,gateway_degradation,cust_00422,48,0.875,0.125,124910.57,2602.3,2,176,18,0,0.9009,0.8416,0.0898,1,0.3876
tx_007582,31826228,wallet,card_declined,cust_00130,9,0.8889,0.1111,147270.37,16363.37,5,22,21,2,0.9009,0.9274,0.1712,0,0.0311
tx_007583,22429429,emi,card_declined,cust_00040,7,0.7143,0.2857,21568.86,3081.27,2,117,14,6,0.9009,0.8416,0.2417,0,0.02
tx_007584,41401046,upi,authentication_failed,cust_00070,46,0.9565,0.0435,50344.03,1094.44,3,105,5,0,0.9009,0.8039,0.126,1,0.3969
tx_007585,5008052,emi,network_error,cust_00315,52,0.6154,0.3846,212908.0,4094.38,3,128,11,6,0.9009,0.8416,0.5591,0,0.3255
tx_007586,3646111,card,gateway_degradation,cust_00394,21,0.8571,0.1429,44248.95,2107.09,0,32,22,1,0.9009,0.969,0.12,1,0.411
tx_007587,8817415,upi,network_error,cust_00240,56,0.9286,0.0714,9442.77,168.62,4,78,10,2,0.9009,0.8039,0.0,1,0.688
tx_007588,11000506,upi,authentication_failed,cust_00167,9,0.7778,0.2222,126156.41,14017.38,0,165,5,3,0.9009,0.8039,0.1675,0,0.4127
tx_007589,30843936,card,user_cancelled,cust_00015,50,0.96,0.04,72437.86,1448.76,5,70,9,6,0.9009,0.969,0.06,0,0.1052
tx_007590,44881596,wallet,insufficient_funds,cust_00179,43,0.8837,0.1163,209157.92,4864.14,2,30,22,0,0.9009,0.9274,0.0414,0,0.2341
tx_007591,3402999,wallet,gateway_degradation,cust_00408,50,0.6,0.4,117754.01,2355.08,1,160,7,4,0.9009,0.9274,0.3677,1,0.4223
tx_007592,39507366,emi,user_cancelled,cust_00372,36,0.5833,0.4167,68022.72,1889.52,5,142,0,2,0.9009,0.8416,0.5255,0,0.02
tx_007593,36941250,netbanking,user_cancelled,cust_00046,5,1.0,0.0,121921.25,24384.25,1,15,15,4,0.9009,0.819,0.096,0,0.1941
tx_007594,29469326,upi,card_declined,cust_00157,9,0.8889,0.1111,33956.61,3772.96,3,22,23,0,0.9009,0.8039,0.31,0,0.0331
tx_007595,44174906,card,temporary_timeout,cust_00185,13,0.8462,0.1538,122804.29,9446.48,2,53,11,1,0.9009,0.969,0.2065,1,0.3688
tx_007596,23163608,emi,network_error,cust_00395,5,1.0,0.0,247601.92,49520.38,3,72,20,0,0.9009,0.8416,0.0495,1,0.4551
tx_007597,6471655,wallet,authentication_failed,cust_00425,14,0.9286,0.0714,26269.23,1876.37,1,35,20,3,0.9009,0.9274,0.0661,1,0.4106
tx_007598,11865836,card,authentication_failed,cust_00479,40,0.7,0.3,244309.59,6107.74,0,168,21,3,0.9009,0.969,0.1969,1,0.2032
tx_007599,35294170,emi,card_declined,cust_00244,38,0.8684,0.1316,15601.85,410.57,3,69,8,3,0.9009,0.8416,0.2641,0,0.02
tx_007600,7342869,upi,network_error,cust_00207,52,0.9231,0.0769,116510.88,2240.59,0,177,16,1,0.9009,0.8039,0.1001,1,0.7683
tx_007601,26022881,upi,gateway_degradation,cust_00269,48,0.875,0.125,247947.73,5165.58,5,91,6,1,0.9009,0.8039,0.1439,1,0.5624
tx_007602,4408612,wallet,gateway_degradation,cust_00082,18,0.9444,0.0556,93858.92,5214.38,0,74,19,6,0.9009,0.9274,0.136,1,0.6064
tx_007603,37941170,emi,insufficient_funds,cust_00159,25,0.92,0.08,103246.82,4129.87,2,114,6,2,0.9009,0.8416,0.0,0,0.197
tx_007604,18602303,upi,card_declined,cust_00439,21,0.5714,0.4286,213110.26,10148.11,3,134,16,6,0.9009,0.8039,0.3251,0,0.021
tx_007605,35056345,card,insufficient_funds,cust_00144,49,0.9388,0.0612,10517.75,214.65,1,150,23,6,0.9009,0.969,0.0546,0,0.2214
tx_007606,39898132,wallet,user_cancelled,cust_00004,25,0.76,0.24,111131.84,4445.27,4,148,16,6,0.9009,0.9274,0.384,0,0.0375
tx_007607,10327793,wallet,gateway_degradation,cust_00437,55,0.8182,0.1818,1652.39,30.04,5,104,5,0,0.9009,0.9274,0.2231,0,0.4289
tx_007608,8485788,upi,authentication_failed,cust_00325,6,0.6667,0.3333,100412.59,16735.43,4,84,14,2,0.9009,0.8039,0.2735,0,0.3438
tx_007609,40622343,wallet,user_cancelled,cust_00326,40,0.925,0.075,247156.67,6178.92,1,34,9,3,0.9009,0.9274,0.0246,0,0.1951
tx_007610,13634660,upi,authentication_failed,cust_00382,43,0.9535,0.0465,123068.73,2862.06,5,144,7,2,0.9009,0.8039,0.1022,0,0.4052
tx_007611,43216658,netbanking,card_declined,cust_00454,9,0.8889,0.1111,115700.94,12855.66,4,8,3,6,0.9009,0.819,0.2041,0,0.02
tx_007612,22993183,netbanking,insufficient_funds,cust_00017,48,0.8542,0.1458,166380.29,3466.26,4,141,5,1,0.9009,0.819,0.2044,0,0.1327
tx_007613,19400790,upi,temporary_timeout,cust_00047,27,0.9259,0.0741,143146.15,5301.71,3,168,6,0,0.9009,0.8039,0.0139,1,0.6925
tx_007614,36842777,upi,temporary_timeout,cust_00050,2,1.0,0.0,35492.15,17746.07,2,161,14,3,0.9009,0.8039,0.0694,1,0.7885
tx_007615,26242927,emi,gateway_degradation,cust_00071,3,0.3333,0.6667,184876.51,61625.5,0,129,19,1,0.9009,0.8416,0.7216,0,0.3001
tx_007616,17191675,card,user_cancelled,cust_00048,48,0.6875,0.3125,83226.46,1733.88,5,48,9,4,0.9009,0.969,0.3362,0,0.02
tx_007617,1540582,wallet,card_declined,cust_00489,46,0.6087,0.3913,42633.82,926.82,4,130,4,5,0.9009,0.9274,0.4154,0,0.02
tx_007618,10116444,upi,network_error,cust_00340,45,0.8222,0.1778,247956.03,5510.13,5,135,1,2,0.9009,0.8039,0.1182,0,0.59
tx_007619,37374456,netbanking,user_cancelled,cust_00424,48,0.8958,0.1042,32449.13,676.02,3,105,22,3,0.9009,0.819,0.1947,0,0.0384
tx_007620,33582916,emi,authentication_failed,cust_00363,42,0.9048,0.0952,161382.39,3842.44,1,44,16,0,0.9009,0.8416,0.0205,1,0.3427
tx_007621,43579478,card,user_cancelled,cust_00020,39,0.7436,0.2564,141526.41,3628.88,4,85,2,4,0.9009,0.969,0.3236,0,0.02
tx_007622,38366582,upi,gateway_degradation,cust_00315,52,0.6154,0.3846,212908.0,4094.38,1,128,21,4,0.9009,0.8039,0.4549,0,0.5414
